path,label
dataset/train/van/van-front (254).jpg,van
dataset/train/van/van-back (11).jpg,van
dataset/train/sedan/sedan-front (472).jpg,sedan
dataset/train/hatchback/hatchback-back (49).jpg,hatchback
dataset/train/sedan/sedan-front (482).jpg,sedan
dataset/train/sedan/sedan-front (329).jpg,sedan
dataset/train/sedan/sedan-back (2235).jpg,sedan
dataset/train/sedan/sedan-front (290).jpg,sedan
dataset/train/sedan/sedan-front (1758).jpg,sedan
dataset/train/sedan/sedan-back (2322).jpg,sedan
dataset/train/sedan/sedan-back (2189).jpg,sedan
dataset/train/pickup-truck/pickup-front (110).jpg,pickup-truck
dataset/train/sedan/sedan-back (2087).jpg,sedan
dataset/train/sedan/sedan-back (2289).jpg,sedan
dataset/train/sedan/sedan-back (2273).jpg,sedan
dataset/train/sedan/sedan-back (36).jpg,sedan
dataset/train/sedan/sedan-front (1670).jpg,sedan
dataset/train/hatchback/hatchback-back (383).jpg,hatchback
dataset/train/sedan/sedan-back (2336).jpg,sedan
dataset/train/van/van-front (226).jpg,van
dataset/train/crossover/crossover-back (155).jpg,crossover
dataset/train/sedan/sedan-back (1743).jpg,sedan
dataset/train/sedan/sedan-front (1250).jpg,sedan
dataset/train/crossover/crossover-front (305).jpg,crossover
dataset/train/pickup-truck/pickup-back (8).jpg,pickup-truck
dataset/train/hatchback/hatchback-back (254).jpg,hatchback
dataset/train/van/van-front (178).jpg,van
dataset/train/pickup-truck/pickup-back (213).jpg,pickup-truck
dataset/train/sedan/sedan-front (1634).jpg,sedan
dataset/train/sedan/sedan-front (1735).jpg,sedan
dataset/train/sedan/sedan-front (1310).jpg,sedan
dataset/train/sedan/sedan-front (256).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_12-58-56-142.jpg,motorcycle
dataset/train/sedan/sedan-front (161).jpg,sedan
dataset/train/van/van-front (163).jpg,van
dataset/train/van/van-front (156).jpg,van
dataset/train/sedan/sedan-back (1468).jpg,sedan
dataset/train/sedan/sedan-back (1181).jpg,sedan
dataset/train/pickup-truck/pickup-front (201).jpg,pickup-truck
dataset/train/sedan/sedan-front (471).jpg,sedan
dataset/train/sedan/sedan-back (2790).jpg,sedan
dataset/train/hatchback/hatchback-back (526).jpg,hatchback
dataset/train/pickup-truck/pickup-back (34).jpg,pickup-truck
dataset/train/motorcycle/1_BICYCLE_12-19-12-632.jpg,motorcycle
dataset/train/crossover/crossover-back (92).jpg,crossover
dataset/train/sedan/sedan-front (1885).jpg,sedan
dataset/train/sedan/sedan-back (1922).jpg,sedan
dataset/train/van/van-back (120).jpg,van
dataset/train/crossover/crossover-back (186).jpg,crossover
dataset/train/sedan/sedan-front (1708).jpg,sedan
dataset/train/sedan/sedan-front (1447).jpg,sedan
dataset/train/crossover/crossover-front (268).jpg,crossover
dataset/train/pickup-truck/pickup-front (222).jpg,pickup-truck
dataset/train/sedan/sedan-front (355).jpg,sedan
dataset/train/sedan/sedan-front (1838).jpg,sedan
dataset/train/crossover/crossover-front (280).jpg,crossover
dataset/train/hatchback/hatchback-front (105).jpg,hatchback
dataset/train/sedan/sedan-back (2149).jpg,sedan
dataset/train/sedan/sedan-back (2442).jpg,sedan
dataset/train/hatchback/hatchback-front (104).jpg,hatchback
dataset/train/crossover/crossover-back (355).jpg,crossover
dataset/train/van/van-back (39).jpg,van
dataset/train/sedan/sedan-front (436).jpg,sedan
dataset/train/pickup-truck/pickup-back (63).jpg,pickup-truck
dataset/train/sedan/sedan-front (448).jpg,sedan
dataset/train/pickup-truck/pickup-front (117).jpg,pickup-truck
dataset/train/sedan/sedan-front (493).jpg,sedan
dataset/train/truck/truck-front (157).jpg,truck
dataset/train/hatchback/hatchback-front (257).jpg,hatchback
dataset/train/crossover/crossover-front (140).jpg,crossover
dataset/train/sedan/sedan-front (1889).jpg,sedan
dataset/train/pickup-truck/pickup-back (191).jpg,pickup-truck
dataset/train/sedan/sedan-front (1074).jpg,sedan
dataset/train/sedan/sedan-back (2031).jpg,sedan
dataset/train/pickup-truck/pickup-front (209).jpg,pickup-truck
dataset/train/sedan/sedan-front (1386).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_16-40-55-946.jpg,motorcycle
dataset/train/sedan/sedan-front (1826).jpg,sedan
dataset/train/van/van-front (191).jpg,van
dataset/train/van/van-front (181).jpg,van
dataset/train/hatchback/hatchback-back (458).jpg,hatchback
dataset/train/crossover/crossover-front (362).jpg,crossover
dataset/train/sedan/sedan-back (1229).jpg,sedan
dataset/train/bus/bus-back (23).jpg,bus
dataset/train/sedan/sedan-back (2465).jpg,sedan
dataset/train/bus/bus-front (53).jpg,bus
dataset/train/crossover/crossover-back (215).jpg,crossover
dataset/train/van/van-back (30).jpg,van
dataset/train/crossover/crossover-back (356).jpg,crossover
dataset/train/crossover/crossover-back (329).jpg,crossover
dataset/train/sedan/sedan-back (2729).jpg,sedan
dataset/train/truck/truck-front (133).jpg,truck
dataset/train/crossover/crossover-back (235).jpg,crossover
dataset/train/crossover/crossover-front (201).jpg,crossover
dataset/train/bus/bus-front (52).jpg,bus
dataset/train/sedan/sedan-front (103).jpg,sedan
dataset/train/crossover/crossover-front (245).jpg,crossover
dataset/train/sedan/sedan-front (1057).jpg,sedan
dataset/train/hatchback/hatchback-back (490).jpg,hatchback
dataset/train/sedan/sedan-front (246).jpg,sedan
dataset/train/pickup-truck/pickup-front (199).jpg,pickup-truck
dataset/train/motorcycle/1_BICYCLE_16-39-55-813.jpg,motorcycle
dataset/train/van/van-back (19).jpg,van
dataset/train/van/van-front (14).jpg,van
dataset/train/pickup-truck/pickup-back (82).jpg,pickup-truck
dataset/train/bus/bus-back (11).jpg,bus
dataset/train/pickup-truck/pickup-front (7).jpg,pickup-truck
dataset/train/crossover/crossover-front (356).jpg,crossover
dataset/train/hatchback/hatchback-back (156).jpg,hatchback
dataset/train/crossover/crossover-back (212).jpg,crossover
dataset/train/truck/truck-front (176).jpg,truck
dataset/train/bus/bus-front (48).jpg,bus
dataset/train/sedan/sedan-front (1313).jpg,sedan
dataset/train/crossover/crossover-front (188).jpg,crossover
dataset/train/pickup-truck/pickup-front (193).jpg,pickup-truck
dataset/train/sedan/sedan-front (1875).jpg,sedan
dataset/train/sedan/sedan-back (1085).jpg,sedan
dataset/train/sedan/sedan-front (1036).jpg,sedan
dataset/train/van/van-front (220).jpg,van
dataset/train/crossover/crossover-front (134).jpg,crossover
dataset/train/van/van-back (8).jpg,van
dataset/train/hatchback/hatchback-back (311).jpg,hatchback
dataset/train/pickup-truck/pickup-back (228).jpg,pickup-truck
dataset/train/sedan/sedan-front (1118).jpg,sedan
dataset/train/crossover/crossover-front (31).jpg,crossover
dataset/train/sedan/sedan-front (1649).jpg,sedan
dataset/train/crossover/crossover-back (306).jpg,crossover
dataset/train/sedan/sedan-front (245).jpg,sedan
dataset/train/sedan/sedan-front (422).jpg,sedan
dataset/train/pickup-truck/pickup-front (104).jpg,pickup-truck
dataset/train/truck/truck-front (33).jpg,truck
dataset/train/van/van-back (169).jpg,van
dataset/train/sedan/sedan-front (1888).jpg,sedan
dataset/train/sedan/sedan-back (2171).jpg,sedan
dataset/train/sedan/sedan-back (745).jpg,sedan
dataset/train/sedan/sedan-front (1279).jpg,sedan
dataset/train/sedan/sedan-front (1730).jpg,sedan
dataset/train/sedan/sedan-back (2300).jpg,sedan
dataset/train/truck/truck-front (154).jpg,truck
dataset/train/pickup-truck/pickup-back (1).jpg,pickup-truck
dataset/train/sedan/sedan-back (1365).jpg,sedan
dataset/train/sedan/sedan-front (470).jpg,sedan
dataset/train/sedan/sedan-front (1158).jpg,sedan
dataset/train/crossover/crossover-back (327).jpg,crossover
dataset/train/truck/truck-front (148).jpg,truck
dataset/train/hatchback/hatchback-back (502).jpg,hatchback
dataset/train/sedan/sedan-front (1218).jpg,sedan
dataset/train/pickup-truck/pickup-front (19).jpg,pickup-truck
dataset/train/hatchback/hatchback-front (151).jpg,hatchback
dataset/train/crossover/crossover-back (333).jpg,crossover
dataset/train/sedan/sedan-front (1819).jpg,sedan
dataset/train/sedan/sedan-front (1554).jpg,sedan
dataset/train/crossover/crossover-front (2).jpg,crossover
dataset/train/hatchback/hatchback-back (230).jpg,hatchback
dataset/train/sedan/sedan-back (2127).jpg,sedan
dataset/train/crossover/crossover-back (296).jpg,crossover
dataset/train/sedan/sedan-front (49).jpg,sedan
dataset/train/sedan/sedan-front (1531).jpg,sedan
dataset/train/sedan/sedan-front (1071).jpg,sedan
dataset/train/crossover/crossover-back (262).jpg,crossover
dataset/train/hatchback/hatchback-back (336).jpg,hatchback
dataset/train/pickup-truck/pickup-front (161).jpg,pickup-truck
dataset/train/sedan/sedan-front (1168).jpg,sedan
dataset/train/sedan/sedan-front (244).jpg,sedan
dataset/train/sedan/sedan-back (2368).jpg,sedan
dataset/train/truck/truck-back (27).jpg,truck
dataset/train/van/van-front (18).jpg,van
dataset/train/crossover/crossover-back (64).jpg,crossover
dataset/train/crossover/crossover-front (271).jpg,crossover
dataset/train/sedan/sedan-back (1396).jpg,sedan
dataset/train/sedan/sedan-back (2658).jpg,sedan
dataset/train/hatchback/hatchback-front (136).jpg,hatchback
dataset/train/crossover/crossover-front (266).jpg,crossover
dataset/train/truck/truck-back (100).jpg,truck
dataset/train/sedan/sedan-front (1298).jpg,sedan
dataset/train/sedan/sedan-front (170).jpg,sedan
dataset/train/hatchback/hatchback-front (267).jpg,hatchback
dataset/train/sedan/sedan-front (199).jpg,sedan
dataset/train/crossover/crossover-back (295).jpg,crossover
dataset/train/hatchback/hatchback-back (554).jpg,hatchback
dataset/train/sedan/sedan-front (1121).jpg,sedan
dataset/train/sedan/sedan-back (1717).jpg,sedan
dataset/train/truck/truck-front (126).jpg,truck
dataset/train/pickup-truck/pickup-front (105).jpg,pickup-truck
dataset/train/crossover/crossover-front (391).jpg,crossover
dataset/train/truck/truck-front (183).jpg,truck
dataset/train/pickup-truck/pickup-front (111).jpg,pickup-truck
dataset/train/crossover/crossover-front (297).jpg,crossover
dataset/train/sedan/sedan-back (2862).jpg,sedan
dataset/train/sedan/sedan-front (111).jpg,sedan
dataset/train/crossover/crossover-front (103).jpg,crossover
dataset/train/sedan/sedan-front (1490).jpg,sedan
dataset/train/crossover/crossover-front (221).jpg,crossover
dataset/train/sedan/sedan-front (1301).jpg,sedan
dataset/train/sedan/sedan-front (277).jpg,sedan
dataset/train/pickup-truck/pickup-front (182).jpg,pickup-truck
dataset/train/crossover/crossover-front (363).jpg,crossover
dataset/train/sedan/sedan-back (2408).jpg,sedan
dataset/train/truck/truck-back (43).jpg,truck
dataset/train/sedan/sedan-front (1003).jpg,sedan
dataset/train/sedan/sedan-front (1146).jpg,sedan
dataset/train/crossover/crossover-back (104).jpg,crossover
dataset/train/truck/truck-front (29).jpg,truck
dataset/train/sedan/sedan-front (1873).jpg,sedan
dataset/train/sedan/sedan-back (2861).jpg,sedan
dataset/train/crossover/crossover-back (141).jpg,crossover
dataset/train/hatchback/hatchback-back (192).jpg,hatchback
dataset/train/van/van-back (123).jpg,van
dataset/train/crossover/crossover-back (189).jpg,crossover
dataset/train/van/van-back (94).jpg,van
dataset/train/sedan/sedan-front (1552).jpg,sedan
dataset/train/crossover/crossover-back (285).jpg,crossover
dataset/train/sedan/sedan-back (2213).jpg,sedan
dataset/train/sedan/sedan-back (2187).jpg,sedan
dataset/train/hatchback/hatchback-front (271).jpg,hatchback
dataset/train/sedan/sedan-front (175).jpg,sedan
dataset/train/sedan/sedan-back (2585).jpg,sedan
dataset/train/sedan/sedan-back (2373).jpg,sedan
dataset/train/sedan/sedan-back (1349).jpg,sedan
dataset/train/sedan/sedan-front (1183).jpg,sedan
dataset/train/pickup-truck/pickup-back (35).jpg,pickup-truck
dataset/train/sedan/sedan-front (1087).jpg,sedan
dataset/train/crossover/crossover-front (315).jpg,crossover
dataset/train/crossover/crossover-front (279).jpg,crossover
dataset/train/sedan/sedan-front (373).jpg,sedan
dataset/train/crossover/crossover-back (345).jpg,crossover
dataset/train/sedan/sedan-front (1636).jpg,sedan
dataset/train/crossover/crossover-front (393).jpg,crossover
dataset/train/hatchback/hatchback-front (210).jpg,hatchback
dataset/train/sedan/sedan-front (1159).jpg,sedan
dataset/train/pickup-truck/pickup-back (264).jpg,pickup-truck
dataset/train/van/van-back (190).jpg,van
dataset/train/crossover/crossover-back (308).jpg,crossover
dataset/train/motorcycle/1_BICYCLE_15-23-43-723.jpg,motorcycle
dataset/train/sedan/sedan-front (1718).jpg,sedan
dataset/train/crossover/crossover-front (30).jpg,crossover
dataset/train/sedan/sedan-back (2416).jpg,sedan
dataset/train/hatchback/hatchback-front (17).jpg,hatchback
dataset/train/hatchback/hatchback-front (200).jpg,hatchback
dataset/train/truck/truck-front (161).jpg,truck
dataset/train/crossover/crossover-back (363).jpg,crossover
dataset/train/sedan/sedan-back (2173).jpg,sedan
dataset/train/van/van-back (63).jpg,van
dataset/train/sedan/sedan-back (2212).jpg,sedan
dataset/train/sedan/sedan-front (1433).jpg,sedan
dataset/train/sedan/sedan-back (2234).jpg,sedan
dataset/train/pickup-truck/pickup-front (194).jpg,pickup-truck
dataset/train/van/van-front (110).jpg,van
dataset/train/sedan/sedan-front (1770).jpg,sedan
dataset/train/crossover/crossover-front (255).jpg,crossover
dataset/train/sedan/sedan-front (1586).jpg,sedan
dataset/train/bus/bus-back (21).jpg,bus
dataset/train/truck/truck-back (109).jpg,truck
dataset/train/sedan/sedan-back (1325).jpg,sedan
dataset/train/crossover/crossover-back (328).jpg,crossover
dataset/train/hatchback/hatchback-back (347).jpg,hatchback
dataset/train/sedan/sedan-front (1526).jpg,sedan
dataset/train/sedan/sedan-back (2457).jpg,sedan
dataset/train/van/van-back (5).jpg,van
dataset/train/sedan/sedan-back (1800).jpg,sedan
dataset/train/crossover/crossover-front (125).jpg,crossover
dataset/train/van/van-front (247).jpg,van
dataset/train/sedan/sedan-front (1555).jpg,sedan
dataset/train/sedan/sedan-front (14).jpg,sedan
dataset/train/sedan/sedan-back (2249).jpg,sedan
dataset/train/sedan/sedan-front (1243).jpg,sedan
dataset/train/crossover/crossover-front (26).jpg,crossover
dataset/train/van/van-front (198).jpg,van
dataset/train/crossover/crossover-front (172).jpg,crossover
dataset/train/pickup-truck/pickup-back (69).jpg,pickup-truck
dataset/train/pickup-truck/pickup-back (145).jpg,pickup-truck
dataset/train/hatchback/hatchback-front (256).jpg,hatchback
dataset/train/crossover/crossover-front (316).jpg,crossover
dataset/train/sedan/sedan-back (1885).jpg,sedan
dataset/train/truck/truck-front (164).jpg,truck
dataset/train/crossover/crossover-back (307).jpg,crossover
dataset/train/hatchback/hatchback-back (494).jpg,hatchback
dataset/train/sedan/sedan-back (1991).jpg,sedan
dataset/train/sedan/sedan-front (1456).jpg,sedan
dataset/train/van/van-front (210).jpg,van
dataset/train/hatchback/hatchback-front (260).jpg,hatchback
dataset/train/bus/bus-front (11).jpg,bus
dataset/train/pickup-truck/pickup-back (279).jpg,pickup-truck
dataset/train/pickup-truck/pickup-back (49).jpg,pickup-truck
dataset/train/sedan/sedan-front (234).jpg,sedan
dataset/train/crossover/crossover-back (103).jpg,crossover
dataset/train/sedan/sedan-back (1108).jpg,sedan
dataset/train/sedan/sedan-back (2196).jpg,sedan
dataset/train/sedan/sedan-front (1382).jpg,sedan
dataset/train/pickup-truck/pickup-back (100).jpg,pickup-truck
dataset/train/truck/truck-back (18).jpg,truck
dataset/train/sedan/sedan-front (1710).jpg,sedan
dataset/train/sedan/sedan-front (1563).jpg,sedan
dataset/train/crossover/crossover-front (211).jpg,crossover
dataset/train/hatchback/hatchback-front (29).jpg,hatchback
dataset/train/hatchback/hatchback-back (444).jpg,hatchback
dataset/train/pickup-truck/pickup-back (85).jpg,pickup-truck
dataset/train/sedan/sedan-front (1650).jpg,sedan
dataset/train/sedan/sedan-back (1061).jpg,sedan
dataset/train/truck/truck-front (41).jpg,truck
dataset/train/van/van-front (273).jpg,van
dataset/train/sedan/sedan-front (494).jpg,sedan
dataset/train/hatchback/hatchback-front (63).jpg,hatchback
dataset/train/sedan/sedan-back (2345).jpg,sedan
dataset/train/sedan/sedan-front (1110).jpg,sedan
dataset/train/sedan/sedan-back (2385).jpg,sedan
dataset/train/sedan/sedan-back (1839).jpg,sedan
dataset/train/sedan/sedan-back (1900).jpg,sedan
dataset/train/pickup-truck/pickup-back (208).jpg,pickup-truck
dataset/train/sedan/sedan-back (1156).jpg,sedan
dataset/train/pickup-truck/pickup-back (142).jpg,pickup-truck
dataset/train/sedan/sedan-back (2404).jpg,sedan
dataset/train/sedan/sedan-front (1865).jpg,sedan
dataset/train/hatchback/hatchback-back (564).jpg,hatchback
dataset/train/hatchback/hatchback-back (482).jpg,hatchback
dataset/train/sedan/sedan-back (1961).jpg,sedan
dataset/train/sedan/sedan-back (2009).jpg,sedan
dataset/train/sedan/sedan-back (2360).jpg,sedan
